customer_id,company_name,contact_name,email,country,indUnited Statestry,company_size,initial_plan,signup_date,acquisition_channel
CUST00202,"Rhodes, Anderson and Gordon",Steven Salas,jennifergarrison@james-smith.com,India,Technology,Small (2-10),Free,7/14/2023,Paid Ads
CUST00203,"Dunn, Dean and Drake",Sarah Thompson,clarenceclements@day.com,Australia,HR & Recruiting,Small (2-10),Free,10/21/2022,Organic Search
CUST00204,"Greene, Richards and Manning",Tina Torres,edward84@jones-brown.com,India,Education,Small (2-10),Free,7/7/2022,Paid Ads
CUST00205,"Padilla, Garner and Johnson",Patrick Farrell,christina18@wells-stevens.com,United Kingdom,Real Estate,Small (2-10),Business,1/28/2024,Organic Search
CUST00206,Perkins Group,Rachel Lane,lewisangela@carroll.biz,United States,Marketing,Large (51-200),Pro,4/18/2022,Partner
CUST00207,Harrington Inc,Karen Palmer,christopher90@martinez-sims.info,Canada,Legal,Small (2-10),Free,5/18/2024,Organic Search
CUST00208,Meyer PLC,Michael Mcdonald,lindaferrell@valenzuela.net,Canada,Media,Small (2-10),Pro,12/8/2023,Direct
CUST00209,Williams-Nelson,Audrey Johnson,reynoldsronnie@miller-camacho.com,United States,Technology,Small (2-10),Pro,9/24/2023,Paid Ads
CUST00210,Conley-Collins,Michael Kennedy,dbarnett@garcia-brown.com,UAE,Healthcare,Large (51-200),Pro,9/10/2023,Organic Search
CUST00211,"Rogers, Mathis and Ingram",Joshua Hernandez,allengregory@ellis.com,India,Design,Solo,Free,10/15/2024,Paid Ads
CUST00212,Mccarthy Inc,Samuel Hopkins,steven10@stafford.com,Australia,E-commerce,Medium (11-50),Free,10/21/2024,Partner
CUST00213,Archer LLC,Laura Jones,ijackson@fitzgerald.org,Canada,Education,Small (2-10),Free,3/28/2022,Direct
CUST00214,Huffman Inc,Dennis Nelson,allenbrianna@clark.com,Australia,Marketing,Medium (11-50),Free,5/29/2024,Social Media
CUST00215,Martinez LLC,Jessica Robinson,julienelson@murphy.com,Pakistan,Media,Solo,Business,2/12/2022,Partner
CUST00216,"Daniel, Brooks and Martinez",Lisa Ballard,heather92@reynolds-owen.com,United States,Real Estate,Large (51-200),Pro,1/12/2024,Organic Search
CUST00217,Greer Inc,Timothy Conrad,tony17@thomas.net,France,Consulting,Medium (11-50),Free,3/21/2024,Organic Search
CUST00218,Underwood PLC,Amanda Harris,rosetara@moon.com,Australia,Education,Solo,Pro,8/22/2022,Partner
CUST00219,Vargas Ltd,Robert Moore,ohorn@williamson.com,United States,Real Estate,Solo,Free,10/30/2022,Paid Ads
CUST00220,Ruiz-Fletcher,Teresa Robinson,MICHAEL61@GARDNER.COM,United States,Real Estate,Large (51-200),Business,6/4/2022,Social Media
CUST00221,"Shah, Chang and Matthews",Adam Lynch,michaelwilliams@lopez.net,France,Marketing,Medium (11-50),Free,10/24/2023,Social Media
CUST00222,Bryan Ltd,Amy Walker,parkerjeanette@russo.com,Germany,Education,Large (51-200),Pro,6/24/2024,Referral
CUST00223,Savage Group,Laurie Williams,zellis@edwards.com,Canada,Marketing,Solo,Business,8/3/2024,Partner
CUST00224,Frazier Ltd,Kristi Ibarra,sarareid@young-kennedy.biz,Germany,Legal,Medium (11-50),Pro,7/4/2022,Partner
CUST00225,Ward-Martin,Alyssa Banks,justinfisher@allen.org,Canada,Education,Large (51-200),Business,3/26/2022,Direct
CUST00226,Howard LLC,Gina Reid DDS,yolanda47@richards.com,Pakistan,Education,Small (2-10),Business,11/5/2022,Partner
CUST00227,Frank-Rodriguez,Trevor Brown,fjohnson@phillips.org,Canada,Media,Solo,Free,6/22/2022,Social Media
CUST00228,Garcia Group,Aaron Adams,karenmatthews@burke-henderson.biz,United Kingdom,Education,,Business,11/22/2022,Organic Search
CUST00229,"Harris, Ryan and Jones",Joseph Ortega,lmcdonald@massey-ortega.com,United States,Healthcare,,Pro,11/17/2023,Referral
CUST00230,Whitehead-Perry,Wendy Steele,brent88@johnson-stone.com,United Kingdom,Education,Medium (11-50),Free,11/4/2022,Referral
CUST00231,Bennett and Sons,Scott Esparza,barneszachary@lam-harper.biz,United States,Legal,Medium (11-50),Free,3/13/2024,Social Media
CUST00232,Thompson-Roberts,Alexis Shah,rbishop@vargas.com,Netherlands,Design,Medium (11-50),Business,11/4/2023,Partner
CUST00233,"Summers, Williams and Smith",John Short,lori61@smith.com,Germany,Education,Small (2-10),Free,7/11/2022,Referral
CUST00234,Carroll-Montgomery,Karen Bennett,cstephenson@perez.com,Pakistan,Finance,Small (2-10),Pro,1/5/2023,Paid Ads
CUST00235,Blackwell and Sons,Daniel Houston,dianesoto@reynolds.com,United States,Legal,Small (2-10),Pro,10/9/2022,Direct
CUST00236,"Parker, Ewing and Sullivan",Robert Barnes,taylorlindsay@mills-gibson.com,Germany,Real Estate,Large (51-200),Pro,3/19/2022,Paid Ads
CUST00237,Collier Ltd,James Cruz,oryan@thomas.com,Netherlands,Consulting,Large (51-200),Business,1/6/2023,Organic Search
CUST00238,"Robinson, Mason and Benjamin",Dale Reid,brandon31@tucker-ramirez.biz,United Kingdom,Real Estate,Medium (11-50),Business,4/21/2024,Referral
CUST00239,"Martin, Cohen and Dunn",Rhonda Santiago,heather05@hayes-jones.com,United States,Media,Small (2-10),Business,7/8/2024,Paid Ads
CUST00240,Tapia-Banks,Cody Braun,OFOWLER@GARCIA.COM,India,Healthcare,Medium (11-50),Free,1/24/2024,Social Media
CUST00241,"Brooks, Arias and Davis",Mrs. Katherine Carter,hubbardelizabeth@ford-chen.org,Australia,Real Estate,,Free,10/26/2024,Referral
CUST00242,"Burton, Humphrey and Michael",Nicole Taylor,cnash@pacheco.net,Germany,Marketing,Large (51-200),Business,4/17/2022,Direct
CUST00243,Thompson PLC,Bobby Martinez,devin10@cummings.com,United States,Legal,Large (51-200),Free,9/13/2022,Social Media
CUST00244,"Adams, Reed and Martinez",Lisa Bond,AFLORES@DOMINGUEZ.COM,UAE,Education,Small (2-10),Pro,7/7/2022,Organic Search
CUST00245,Murray-Shields,Andrea Massey,kristinaellis@noble.info,United States,Marketing,Medium (11-50),Free,4/29/2024,Referral
CUST00246,Robinson-Duncan,Gloria Duncan,rwilliams@patrick-johnson.com,United States,HR & Recruiting,Enterprise (200+),Pro,4/5/2023,Paid Ads
CUST00247,Peters PLC,Troy Williams,vicki07@williamson.com,United States,Consulting,Enterprise (200+),Business,10/9/2022,Social Media
CUST00248,Brown-Greer,Ethan Murphy,kgonzales@schwartz-walker.info,Germany,Finance,Enterprise (200+),Business,7/7/2024,Direct
CUST00249,"Williams, Chavez and Rodriguez",Renee Allen,leejohn@mcintosh-washington.biz,United States,Technology,,Free,5/16/2024,Paid Ads
CUST00250,Rodriguez-Baldwin,Dr. Monica Mcintosh,parkerronald@turner-baker.com,Germany,Media,Medium (11-50),Free,5/9/2024,Direct
CUST00251,Sanchez PLC,Thomas Roberts,rachaeldowns@castillo-johnson.com,Germany,Healthcare,Medium (11-50),Pro,2/3/2022,Social Media
CUST00252,Mitchell-Franklin,Patrick Jones,owilson@mitchell-carr.com,Germany,HR & Recruiting,Small (2-10),Free,1/4/2022,Partner
CUST00253,Villarreal-Taylor,Michelle Cole,ithomas@davis-hart.net,Australia,Legal,Small (2-10),Business,6/25/2022,Direct
CUST00254,Greer Ltd,Morgan Lee,clarkekatherine@hays.com,United Kingdom,Education,Small (2-10),Pro,2/11/2022,Referral
CUST00255,"Snow, Everett and Mercado",Tina Perez,prattkristen@simmons.info,United Kingdom,HR & Recruiting,Solo,Free,2/3/2022,Partner
CUST00256,Smith-Jones,Jodi Melton,jjones@manning.com,Singapore,Technology,Medium (11-50),Free,8/1/2022,Referral
CUST00257,"Morris, Miller and Gilbert",Margaret Mullen,jessicareeves@rubio.info,Netherlands,Media,Solo,Pro,11/25/2023,Partner
CUST00258,"Warren, Martinez and Vance",Kristopher Mendoza,jonathonstewart@melton-jenkins.com,Germany,Media,Large (51-200),Free,9/7/2024,Paid Ads
CUST00259,Tucker-Peterson,Joshua Morrison,matthewjenkins@mcfarland-dickerson.com,Singapore,Healthcare,Large (51-200),Pro,3/31/2022,Direct
CUST00260,Zimmerman and Sons,David Frost,brianbarker@coleman.com,United States,Education,Large (51-200),Business,8/27/2024,Organic Search
CUST00261,Shaw PLC,Aaron Browning,qlawson@cochran.info,United States,E-commerce,Large (51-200),Business,11/11/2023,Social Media
CUST00262,Bowers Inc,Krista Oconnor,marygreen@greene.com,Other,Legal,Small (2-10),Pro,11/26/2023,Referral
CUST00263,Garcia PLC,Brandon Ortiz,feliciasimmons@hines.com,India,Consulting,Solo,Pro,6/19/2022,Direct
CUST00264,Cross Group,Jose Guzman,lscott@payne.com,United Kingdom,Healthcare,Solo,Pro,8/25/2023,Social Media
CUST00265,Carter-Murphy,Paul Thomas,ysmith@fitzgerald-mcconnell.com,United States,Design,Small (2-10),Free,5/22/2024,Referral
CUST00266,Taylor PLC,Ernest Bryant,dcabrera@sanders.com,United States,Marketing,Enterprise (200+),Business,6/9/2024,Social Media
CUST00267,"Farrell, Lawson and Gordon",Mitchell Huffman,kristinyu@rivera.com,Canada,Technology,Medium (11-50),Free,1/15/2024,Paid Ads
CUST00268,"Ramirez, Cochran and Patel",Jeffery Hunter,rdennis@roth.net,United States,Education,Solo,Pro,6/16/2024,Referral
CUST00269,Tapia Ltd,John Gonzalez,tammieanderson@thomas.com,UAE,Media,Solo,Free,2/24/2024,Referral
CUST00270,Johnson-Hartman,Danielle Woods,lisa19@watkins.com,Canada,Education,Solo,Free,2/1/2024,Social Media
CUST00271,Bradley and Sons,Carl Parker,maryblackburn@salinas.info,Germany,Design,Small (2-10),Free,10/6/2023,Paid Ads
CUST00272,Gomez and Sons,Matthew Hopkins,zfrench@rojas.com,Canada,Healthcare,Enterprise (200+),Business,10/19/2024,Paid Ads
CUST00273,"Murphy, Haley and Johnson",Amanda Johnson,wharper@thompson.com,India,Consulting,Enterprise (200+),Business,8/8/2023,Social Media
CUST00274,"Powell, Munoz and Crawford",Brittany Zamora,andrewhernandez@frank.com,Brazil,HR & Recruiting,Small (2-10),Free,12/20/2022,Referral
CUST00275,Hansen and Sons,Kayla Griffin,THORTON@WHITE.COM,India,Healthcare,Medium (11-50),Free,12/13/2023,Paid Ads
CUST00276,Lawson-Chavez,Scott Edwards,calvin09@hernandez.biz,Singapore,Finance,Medium (11-50),Free,12/23/2022,Paid Ads
CUST00277,Dyer LLC,Adrian Johnson,uortega@newton-coleman.com,Singapore,Education,Solo,Pro,4/30/2023,Social Media
CUST00278,Conner and Sons,Jacob Jackson,isaac78@nelson.biz,Germany,Design,Solo,Free,9/23/2022,Partner
CUST00279,Velazquez-Avery,Mrs. Erika Robbins,qwalton@blair-becker.net,Australia,Marketing,Large (51-200),Free,9/7/2024,Referral
CUST00280,Carpenter Group,Christy Taylor,henry86@mckee.com,Canada,Legal,Medium (11-50),Free,6/1/2022,Partner
CUST00281,Miller-Fuller,Patricia Hansen,rosslawrence@cooper.com,Singapore,Technology,Solo,Pro,1/8/2023,Organic Search
CUST00282,Guzman-Williams,Curtis Alvarado,william94@long.info,United Kingdom,Finance,Solo,Business,11/10/2022,Referral
CUST00283,Singh-Long,Patrick Horne,rallison@baird-lopez.com,France,Legal,Small (2-10),Pro,8/5/2023,Referral
CUST00284,Roach-Nguyen,Alexander Mitchell,curtis92@klein.org,Germany,HR & Recruiting,Medium (11-50),Free,9/14/2022,Paid Ads
CUST00285,"Moore, Schmidt and Roman",Antonio Herrera,emoreno@curry.com,United States,Education,Medium (11-50),Business,11/12/2022,Direct
CUST00286,"Norris, Ramirez and Kirk",SUnited Statesn Vega,qquinn@davis.info,Netherlands,HR & Recruiting,Solo,Free,3/26/2022,Direct
CUST00287,Bruce Group,Mark Collier,rachaelrussell@lopez.biz,Germany,HR & Recruiting,Large (51-200),Free,6/27/2023,Partner
CUST00288,Wheeler-Allison,Joshua Fields,warrentimothy@smith.biz,Germany,HR & Recruiting,Small (2-10),Free,8/17/2023,Social Media
CUST00289,"Salazar, Williamson and Fischer",John Gross,paul32@jones.biz,Canada,E-commerce,Medium (11-50),Free,9/2/2023,Social Media
CUST00290,Burton-Fitzgerald,Warren Montoya,brandi38@roberts.com,United States,Design,Medium (11-50),Free,8/9/2024,Referral
CUST00291,Pittman-Jones,Michelle Smith,jlucas@martin.com,Other,Legal,Solo,Free,12/9/2023,Organic Search
CUST00292,Martinez-Gonzalez,William Brown,qmiller@white.com,United States,Consulting,Solo,Free,10/16/2023,Organic Search
CUST00293,"White, Griffin and Robinson",Jon Rose,blake43@johnson.com,United States,Finance,Small (2-10),Pro,4/14/2022,Paid Ads
CUST00294,Vargas-Patterson,Wendy Acevedo,reedfrancisco@gay.com,UAE,Consulting,Medium (11-50),Free,11/2/2023,Social Media
CUST00295,Braun-Mills,David Macdonald,ocruz@newman-stevenson.com,Canada,E-commerce,Small (2-10),Free,8/14/2024,Direct
CUST00296,"Rodriguez, Schmidt and White",Karen Jackson,hahnpaul@jones.com,Pakistan,Technology,Small (2-10),Free,7/25/2024,Referral
CUST00297,"Castillo, Booth and Roberts",Kevin Wells,zdaugherty@diaz.info,Australia,Healthcare,,Pro,10/10/2024,Organic Search
CUST00298,King-Zhang,Manuel Little,tricia99@weiss.info,United States,E-commerce,Small (2-10),Free,6/1/2024,Referral
CUST00299,Ward LLC,Michael Willis,kevin11@berry.info,United Kingdom,Legal,Medium (11-50),Free,4/3/2022,Referral
CUST00300,Ward-Curtis,Richard Gomez,DARLENEPATEL@WEBSTER.ORG,United Kingdom,Real Estate,Small (2-10),Pro,5/31/2022,Partner
CUST00301,Jacobs-King,Jenna Padilla,lovekathleen@lee.com,United States,Education,Solo,Free,9/1/2022,Direct
CUST00302,"Saunders, Keith and Scott",April Ramos,hayley64@frazier.com,Singapore,Legal,Solo,Pro,1/19/2024,Organic Search
CUST00303,"Ellis, Mora and Nguyen",Melissa Barker,john36@wright.com,United States,Legal,Medium (11-50),Business,4/3/2022,Social Media
CUST00304,"Peterson, Obrien and Thornton",Nancy Knight,bcole@spencer.com,Germany,Real Estate,Medium (11-50),Free,11/2/2022,Referral
CUST00305,Jones-Franco,Yolanda Chapman,sandovaledwin@jones.com,United Kingdom,,Medium (11-50),Business,11/29/2022,Referral
CUST00306,Roberson-Coleman,Anthony King,brownjesse@pacheco.com,India,Education,Small (2-10),Business,9/30/2024,Referral
CUST00307,Robbins-Copeland,Mrs. Katherine Castro,emartin@lloyd.info,Other,Design,Medium (11-50),Pro,8/13/2022,Partner
CUST00308,"Rivera, Gordon and Charles",Donald Henderson,perrybrandon@patel-rodriguez.net,Australia,Real Estate,Small (2-10),Pro,2/24/2022,Direct
CUST00309,"Martin, Turner and King",Dustin Yu,evanwilliams@garrison.com,India,HR & Recruiting,Medium (11-50),Free,4/12/2023,Partner
CUST00310,"Austin, Silva and Jones",Todd Alvarado,LORI00@SOLIS.COM,United States,Design,Medium (11-50),Free,2/18/2024,Organic Search
CUST00311,Jones-Carrillo,Tiffany Herrera,changjacob@schmidt.com,United States,Design,Small (2-10),Free,1/26/2023,Paid Ads
CUST00312,Franklin LLC,Robert Wilson,LAURENJACKSON@GUTIERREZ.INFO,Canada,Design,Medium (11-50),Pro,4/20/2024,Partner
CUST00313,"Miranda, Moore and Farmer",Rodney Martin,SHAWGEOFFREY@ZAMORA.COM,India,HR & Recruiting,Medium (11-50),Pro,5/8/2022,Social Media
CUST00314,Burton-Miller,Mary Mckee,fordjennifer@hill.com,United Kingdom,Education,Solo,Business,2/11/2024,Direct
CUST00315,Garcia-Mccann,Anthony Lewis,gregoryvictor@ray-baker.com,India,Design,Large (51-200),Pro,12/27/2023,Social Media
CUST00316,Clark-Randall,Rebecca Miles,morganspencer@mccarty-perez.com,Pakistan,Healthcare,Small (2-10),Free,1/29/2023,Referral
CUST00317,Anderson-Murphy,Stephanie Durham,fwalton@barajas-snyder.com,India,Legal,Small (2-10),Pro,3/1/2023,Partner
CUST00318,Branch LLC,Angelica Ware,haleyjohnson@bray.info,United States,E-commerce,Medium (11-50),Pro,7/15/2023,Referral
CUST00319,Nichols Ltd,Theresa Bullock,leslieoliver@chavez.com,United States,,Small (2-10),Pro,10/27/2022,Social Media
CUST00320,"Johnson, Casey and Black",Henry Burton,pschwartz@williams.com,India,Healthcare,Small (2-10),Business,6/10/2023,Direct
CUST00321,Smith Inc,Laura Murray,smithharry@holmes.org,United States,Finance,Medium (11-50),Pro,7/11/2023,Organic Search
CUST00322,"Wade, Huynh and Soto",Dawn Thomas,kenneth83@torres.biz,Germany,Design,Solo,Free,4/8/2023,Social Media
CUST00323,Woodward Inc,Billy Morris,lisahays@cisneros.com,India,Consulting,Solo,Business,7/25/2022,Social Media
CUST00324,"Jennings, Brown and Wilson",Laurie Henry,ebanks@lopez.com,Canada,Education,Solo,Business,9/1/2024,Referral
CUST00325,Taylor-Downs,Samuel Edwards,reedjohn@young-herman.org,Brazil,Legal,Solo,Pro,5/2/2022,Partner
CUST00326,"Noble, Espinoza and Richardson",Sarah Pacheco,npeck@johnson-alvarado.com,Brazil,Consulting,Solo,Business,3/18/2022,Organic Search
CUST00327,"Knox, Reed and Avila",Brian Gregory,piercezachary@cain-solomon.com,Singapore,Healthcare,Solo,Pro,3/24/2024,Organic Search
CUST00328,Graham Ltd,Erin Duke,floresjacqueline@pineda.com,United States,Education,Medium (11-50),Business,1/19/2022,Referral
CUST00329,Young and Sons,Alexander Jensen,lsampson@horton.com,Other,Consulting,Medium (11-50),Pro,7/19/2024,Direct
CUST00330,Chandler LLC,Katherine Perez,dean08@wood.com,United States,Design,Large (51-200),Pro,8/16/2024,Referral
CUST00331,Robinson-Green,Phillip Harrison,xcampbell@moore.com,United States,HR & Recruiting,Small (2-10),Free,1/17/2023,Paid Ads
CUST00332,Dean-Thompson,Cynthia Cain,kmorales@hughes.com,Germany,E-commerce,Medium (11-50),Free,12/26/2022,Direct
CUST00333,"Smith, Bowman and Ramos",Kristy Morales,tracyjohnson@palmer.info,United States,Consulting,Medium (11-50),Free,11/3/2023,Social Media
CUST00334,Brooks-White,Felicia Guzman,kathrynbryant@martinez.com,UAE,Media,,Free,10/25/2023,Referral
CUST00335,May-Walter,Tracey Rodriguez,egilbert@adams.com,United Kingdom,HR & Recruiting,Medium (11-50),Free,11/7/2023,Referral
CUST00336,"Olsen, Green and Alexander",Michelle Lee,MOOREMATTHEW@RICHARDSON-BUSH.NET,United States,E-commerce,Solo,Free,4/29/2023,Partner
CUST00337,"Patterson, Sanchez and Ayala",Chad Brown,bcordova@leon.com,UAE,Design,Large (51-200),Free,10/26/2024,Referral
CUST00338,"Ramirez, Hernandez and Ramos",Dominic Ortiz,JAMIESHAW@WALKER-GRIFFIN.COM,Germany,Consulting,Small (2-10),Free,1/23/2024,Social Media
CUST00339,Rivera-Bowen,Mr. Carlos Matthews MD,caldwellrebecca@hicks.com,United Kingdom,Legal,Medium (11-50),Pro,2/5/2024,Partner
CUST00340,"Martinez, Rodriguez and Wilson",Mitchell Hays,martindeborah@medina-oliver.com,Singapore,Marketing,Medium (11-50),Pro,3/24/2023,Direct
CUST00341,Young-Oliver,Matthew Young,njackson@macdonald-williams.com,Australia,Marketing,Small (2-10),Business,7/3/2024,Organic Search
CUST00342,"Haynes, Delgado and Chang",Molly Nicholson,hallstacy@robinson.com,United States,,Medium (11-50),Free,11/1/2024,Social Media
CUST00343,Rivera-Torres,Michael Diaz,justinfarrell@leonard.biz,India,Legal,Medium (11-50),Pro,8/27/2022,Social Media
CUST00344,"Smith, King and Schmidt",Diana Patrick,droberts@miller.com,Canada,Technology,Medium (11-50),Pro,4/24/2022,Direct
CUST00345,"Smith, Riley and Hicks",Eric Ray,dudleycameron@archer-smith.org,India,Healthcare,Small (2-10),Free,8/4/2024,Organic Search
CUST00346,Medina-Sanders,Amanda Russell,simsmelvin@stewart.com,Australia,Marketing,Solo,Free,3/23/2023,Direct
CUST00347,West-Johnston,Stacey Jackson,kdeleon@benson.org,UAE,Technology,Solo,Business,5/4/2022,Referral
CUST00348,Madden-Turner,Christopher Harvey,vanderson@preston-williams.org,United States,Design,Solo,Pro,4/17/2024,Partner
CUST00349,Rasmussen-Thomas,Zachary Bailey,ebennett@fisher.com,United Kingdom,E-commerce,Large (51-200),Pro,5/10/2024,Partner
CUST00350,"Brady, Carpenter and Steele",Bridget Reid,terrydavid@lester.com,Germany,Legal,Small (2-10),Free,9/30/2022,Social Media
CUST00351,"Brown, Howell and Mcfarland",Nichole Klein,amy52@miller.com,India,Technology,Small (2-10),Free,9/18/2022,Referral
CUST00352,"Berger, Lane and Johnson",Karen Stewart,tcobb@lamb.com,India,Finance,Medium (11-50),Pro,8/6/2024,Paid Ads
CUST00353,Wong-Taylor,Ashley Russell,kristinramsey@thompson.org,United Kingdom,Design,Small (2-10),Business,8/1/2024,Organic Search
CUST00354,Ritter-Ware,Courtney Payne,hevans@smith.com,Netherlands,Technology,Small (2-10),Pro,3/7/2022,Paid Ads
CUST00355,"Romero, Castro and Meyers",Leroy Garza,mannjeremy@wagner.com,United States,HR & Recruiting,Medium (11-50),Free,2/27/2023,Partner
CUST00356,"Floyd, Brady and Ewing",Sara Sanders,rachel74@avery.com,United States,Legal,Solo,Free,4/10/2022,Paid Ads
CUST00357,Harvey-Rivers,Michael Miller,harristammy@cantrell.net,United States,Design,Enterprise (200+),Business,4/26/2022,Direct
CUST00358,Newton Group,Joanne Schmidt,ryan98@garcia.com,United States,Legal,Large (51-200),Pro,10/19/2023,Referral
